"SaID","AccID","Longitude","Latitude","ASV37_bacteria_rhizosphere_CK_pred","ASV37_bacteria_rhizosphere_LN_pred","ASV37_bacteria_rhizosphere_LP_pred","ASV37_bacteria_root_CK_pred","ASV37_bacteria_root_LN_pred","ASV37_bacteria_root_LP_pred","ASV7_bacteria_rhizosphere_CK_pred","ASV7_bacteria_rhizosphere_LN_pred","ASV7_bacteria_root_D_pred","ASV7_bacteria_root_LN_pred"
"SEEDGWAS2874","CIMMYTMA-008518",-98.876836,19.309678,290.8073721,384.0775858,263.3149709,79.45419588,76.43252952,85.11709142,489.2766705,801.5712814,588.4739928,969.4035248
"SEEDGWAS2875","CIMMYTMA-008519",-98.88333333,19.25,290.5933745,384.0775331,263.3149658,74.07114879,76.86794772,90.96740314,499.5026965,804.960539,548.1745853,927.0745484
"SEEDGWAS2876","CIMMYTMA-008520",-98.88333333,19.25,290.5933745,384.0775331,263.3149658,74.07114879,76.86794772,90.96740314,499.5026965,804.960539,548.1745853,927.0745484
"SEEDGWAS5023","CIMMYTMA-008554",-98.857468,19.521431,289.4594836,384.0775818,263.3149895,80.36870485,71.59339317,85.60796628,463.3038823,808.2153828,548.3063876,957.2139579
"SEEDGWAS2880","CIMMYTMA-008561",-98.85,19.22,288.22937,384.0775812,263.314961,76.38644493,78.08851528,85.7305259,495.0766846,804.2860951,572.6727674,948.494579
"SEEDGWAS3723","CIMMYTMA-008565",-98.81666667,19.58333333,288.179772,384.0775796,263.3149722,74.35691352,77.0295414,86.28168997,462.4404409,807.1248254,563.6742516,916.8610172
"SEEDGWAS4532","CIMMYTMA-008566",-98.81666667,19.58333333,288.179772,384.0775796,263.3149722,74.35691352,77.0295414,86.28168997,462.4404409,807.1248254,563.6742516,916.8610172
"SEEDGWAS2881","CIMMYTMA-008571",-98.865944,19.211077,289.3786863,384.0775812,263.3149602,74.81562422,76.52542135,85.84749979,491.5097921,801.5712814,581.8484589,948.8683323
"SEEDGWAS3718","CIMMYTMA-008176",-98.928459,19.552262,295.554789,384.0775778,263.3149953,80.32905279,77.11115005,85.60796628,486.1928135,802.7115638,571.6203871,970.7843101
"SEEDGWAS2882","CIMMYTMA-008578",-98.81666667,19.58333333,288.179772,384.0775796,263.3149722,74.35691352,77.0295414,86.28168997,462.4404409,807.1248254,563.6742516,916.8610172
"SEEDGWAS2883","CIMMYTMA-008580",-98.81666667,19.58333333,288.179772,384.0775796,263.3149722,74.35691352,77.0295414,86.28168997,462.4404409,807.1248254,563.6742516,916.8610172
"SEEDGWAS2884","CIMMYTMA-008582",-98.81666667,19.58333333,288.179772,384.0775796,263.3149722,74.35691352,77.0295414,86.28168997,462.4404409,807.1248254,563.6742516,916.8610172
"SEEDGWAS3048","CIMMYTMA-023380",-98.85,19.22,288.22937,384.0775812,263.314961,76.38644493,78.08851528,85.7305259,495.0766846,804.2860951,572.6727674,948.494579
"SEEDGWAS4318","CIMMYTMA-001395",-100.121224,19.412596,296.0901013,384.0775358,263.3149406,74.01163319,76.78767195,88.82958744,476.5529255,802.9786107,548.3373361,903.9209282
"SEEDGWAS3061","CIMMYTMA-023495",-98.88333333,19.25,266.7682417,384.0775447,263.3149917,73.73648879,77.67624305,84.4872812,484.5163631,803.6342333,590.1604573,952.3636245
"SEEDGWAS2932","CIMMYTMA-016476",-98.775928,19.165499,283.8820266,384.0775725,263.3149586,75.43539089,76.12874548,85.90859426,491.5097921,806.2543114,563.4382908,938.5392848
"SEEDGWAS4314","CIMMYTMA-001375",-99.617446,19.254898,290.5933745,384.0775292,263.314935,76.15198047,76.17981611,90.56593446,501.6465201,804.6365456,553.4395955,919.4300417
"SEEDGWAS2696","CIMMYTMA-001404",-100.026879,19.260089,295.2896043,384.0775774,263.3149559,74.92268745,76.83587597,85.00705343,481.9175897,812.0723136,605.1753231,908.2440941
"SEEDGWAS3160","CIMMYTMA-000164",-102.5,18.84,301.0965132,384.0775335,263.3149411,73.84209589,66.85042763,80.87970468,490.9256248,791.8313296,513.333417,856.0654243
"SEEDGWAS1799","CIMMYTMA-005343",-102.666996,20.112922,302.5698345,384.0774618,263.314995,71.34278348,79.95768084,94.4442905,490.4813818,806.1819296,535.125106,921.9230486
"SEEDGWAS4390","CIMMYTMA-005584",-101.9,19.82,296.7317143,384.0775033,263.3149301,73.17643401,85.73362573,87.63956466,480.8172722,803.6030248,560.8058247,932.0200368
"SEEDGWAS2752","CIMMYTMA-005586",-101.9,19.82,296.7317143,384.0775033,263.3149301,73.17643401,85.73362573,87.63956466,480.8172722,803.6030248,560.8058247,932.0200368
"SEEDGWAS2842","CIMMYTMA-008082",-102.389648,19.901672,296.204724,384.0775208,263.3150005,76.10579128,77.65131211,85.88084721,492.6222042,800.3560029,562.4601135,871.7468009
"SEEDGWAS2848","CIMMYTMA-008093",-101.9,19.82,273.2159509,384.0775254,263.3149344,74.0731326,75.81814243,84.93479709,478.2966215,801.4042865,595.3901123,913.8931794
"SEEDGWAS461","CIMMYTMA-021369",-102.297839,18.370701,251.3732619,384.0775676,263.3149708,72.09961691,69.1199757,97.59011062,474.0123633,792.6761875,535.6574075,814.4209398
"SEEDGWAS4376","CIMMYTMA-002096",-102.3,19.98333333,310.6252707,384.0775248,263.314994,72.32640005,79.8049253,87.41895369,486.2581042,804.495082,534.1146729,849.3113878
"SEEDGWAS4654","CIMMYTMA-018274",-102.4,19.95,278.3425926,384.0775824,263.314991,73.59923743,76.64869055,86.03924558,463.189142,806.3177403,581.0095443,944.1362267
"SEEDGWAS3093","CIMMYTMA-024714",-101,19.75,275.0680085,384.0775648,263.3149355,73.57933414,76.69336346,88.0337027,518.289189,807.5734715,601.8520092,858.9588159
"SEEDGWAS3100","CIMMYTMA-025180",-100.906572,19.809646,295.2507922,384.0775438,263.3149438,77.44922708,80.29593439,80.98453832,470.061629,805.0327637,561.9213741,888.8561038
"SEEDGWAS2702","CIMMYTMA-001475",-102.696335,19.998739,313.3917554,384.0775045,263.3150003,72.32032715,79.70620134,86.24719294,487.4985446,821.5077949,519.1930277,863.9285293
"SEEDGWAS2746","CIMMYTMA-005331",-102.503967,19.634386,296.224588,384.0774613,263.314996,71.44461416,81.5079568,99.9876961,481.5718042,805.1770142,566.2644236,860.3889152
"SEEDGWAS3790","CIMMYTMA-000003",-102.8333333,19.18333333,317.6445929,384.0774944,263.3150404,72.89129335,67.64583465,81.16789348,481.4995254,792.59581,514.2191921,821.8896695
"SEEDGWAS1633","CIMMYTMA-017845",-102.373599,19.08164,323.4347124,384.077493,263.3150331,72.97332571,70.79154326,81.16789348,488.4074184,794.2054173,556.8305195,819.9220064
"SEEDGWAS1173","CIMMYTMA-000150",-102.373599,19.08164,323.4347124,384.077493,263.3150331,72.97332571,70.79154326,81.16789348,488.4074184,794.2054173,556.8305195,819.9220064
"SEEDGWAS3794","CIMMYTMA-000060",-102.8333333,19.18333333,317.6445929,384.0774944,263.3150404,72.89129335,67.64583465,81.16789348,481.4995254,792.59581,514.2191921,821.8896695
"SEEDGWAS976","CIMMYTMA-017849",-102.833333,19.1833333,317.6445929,384.0774944,263.3150404,72.89129335,67.64583465,81.16789348,481.4995254,792.59581,514.2191921,821.8896695
"SEEDGWAS1136","CIMMYTMA-018516",-103.15,18.78333,266.2399747,384.077592,263.3149477,72.9209278,79.33175512,98.15373989,490.8041683,806.7147069,541.8729636,913.8894979
"SEEDGWAS2073","CIMMYTMA-000017",-103.142683,18.797803,265.0670362,384.0775921,263.3149556,72.9209278,79.07501687,98.15373989,487.3833178,806.9170403,541.9992847,915.8597673
"SEEDGWAS2312","CIMMYTMA-000169",-103.165492,18.761556,268.2913859,384.0775928,263.314942,72.92114306,78.24583677,98.15373989,495.9672626,806.551197,540.1516856,915.8016745
"SEEDGWAS5187","CIMMYTMA-000170",-103.165492,18.761556,268.2913859,384.0775928,263.314942,72.92114306,78.24583677,98.15373989,495.9672626,806.551197,540.1516856,915.8016745
"SEEDGWAS1170","CIMMYTMA-000143",-103.666667,18.75,253.2722093,384.0775991,263.3149481,74.34401985,69.4998625,90.22451219,469.5965449,798.0522831,504.6761693,895.175922
"SEEDGWAS2078","CIMMYTMA-000144",-103.666667,18.75,253.2722093,384.0775991,263.3149481,74.34401985,69.4998625,90.22451219,469.5965449,798.0522831,504.6761693,895.175922
"SEEDGWAS682","CIMMYTMA-000175",-103.666667,18.75,253.2722093,384.0775991,263.3149481,74.34401985,69.4998625,90.22451219,469.5965449,798.0522831,504.6761693,895.175922
"SEEDGWAS2077","CIMMYTMA-000142",-103.661841,18.6781,251.602468,384.0775985,263.3149826,74.34401985,73.18067127,90.22451219,468.1095484,798.2279513,510.681873,892.4693945
"SEEDGWAS677","CIMMYTMA-000006",-103.661841,18.6781,251.602468,384.0775985,263.3149826,74.34401985,73.18067127,90.22451219,468.1095484,798.2279513,510.681873,892.4693945
"SEEDGWAS1652","CIMMYTMA-018869",-102.373599,19.08164,323.4347124,384.077493,263.3150331,72.97332571,70.79154326,81.16789348,488.4074184,794.2054173,556.8305195,819.9220064
"SEEDGWAS1175","CIMMYTMA-000165",-102.373599,19.08164,323.4347124,384.077493,263.3150331,72.97332571,70.79154326,81.16789348,488.4074184,794.2054173,556.8305195,819.9220064
"SEEDGWAS1653","CIMMYTMA-018871",-102.373599,19.08164,323.4347124,384.077493,263.3150331,72.97332571,70.79154326,81.16789348,488.4074184,794.2054173,556.8305195,819.9220064
"SEEDGWAS2079","CIMMYTMA-000146",-102.373599,19.08164,323.4347124,384.077493,263.3150331,72.97332571,70.79154326,81.16789348,488.4074184,794.2054173,556.8305195,819.9220064
"SEEDGWAS1172","CIMMYTMA-000149",-102.363626,18.808584,299.3312996,384.0775407,263.3149461,72.89250878,72.50679768,82.51439343,477.2616343,792.5253317,511.7440649,844.2124147
"SEEDGWAS1171","CIMMYTMA-000147",-102.833333,19.183333,317.6445929,384.0774944,263.3150404,72.89129335,67.64583465,81.16789348,481.4995254,792.59581,514.2191921,821.8896695
"SEEDGWAS5284","CIMMYTMA-015915",-102.716667,19.966667,272.0226402,384.0775785,263.3149551,73.59923743,76.3186092,87.97737556,488.8088426,805.4712568,582.85079,928.690883
"SEEDGWAS3798","CIMMYTMA-000167",-102.268729,20.119105,311.6612226,384.0774695,263.3149944,72.43324423,78.70739511,97.52861079,490.9256248,806.6812549,529.427707,877.9140759
"SEEDGWAS681","CIMMYTMA-000145",-102.268729,20.119105,311.6612226,384.0774695,263.3149944,72.43324423,78.70739511,97.52861079,490.9256248,806.6812549,529.427707,877.9140759
"SEEDGWAS1174","CIMMYTMA-000163",-102.373599,19.08164,323.4347124,384.077493,263.3150331,72.97332571,70.79154326,81.16789348,488.4074184,794.2054173,556.8305195,819.9220064
"SEEDGWAS2701","CIMMYTMA-001460",-98.7833,19.0417,282.9335003,384.0775711,263.3149401,76.434068,78.0522769,86.14764199,502.0602788,808.3662567,572.290963,944.7746746
"SEEDGWAS645","CIMMYTMA-013496",-102.45,19.96666667,302.4659776,384.077549,263.3149842,75.19842429,76.08939317,92.30665422,485.4074386,807.3233459,588.6791952,893.9476846
"SEEDGWAS985","CIMMYTMA-018872",-102.833333,19.1833333,317.6445929,384.0774944,263.3150404,72.89129335,67.64583465,81.16789348,481.4995254,792.59581,514.2191921,821.8896695
"SEEDGWAS2080","CIMMYTMA-000162",-101.8,18.96666667,323.6030763,384.0775298,263.3149932,73.83885177,67.20135843,82.10761678,493.7508959,792.1224329,511.9891843,835.6924027
"SEEDGWAS1775","CIMMYTMA-001472",-102.7166667,19.96666667,281.0879436,384.0774711,263.3149621,72.32065204,78.18495679,92.2699165,491.9836938,811.0997443,535.5362975,914.2073238
"SEEDGWAS589","CIMMYTMA-000005",-101.8666667,19.5,294.9262638,384.0774907,263.314952,73.44903921,76.43802532,97.71669864,503.7460451,794.1552979,575.1297259,881.5104303
"SEEDGWAS3161","CIMMYTMA-000166",-102.833333,19.1833333,317.6445929,384.0774944,263.3150404,72.89129335,67.64583465,81.16789348,481.4995254,792.59581,514.2191921,821.8896695
"SEEDGWAS1798","CIMMYTMA-005342",-102.4833333,20.01666667,306.4008902,384.0774764,263.3150003,76.0877506,77.60067377,94.75583586,496.9771514,800.1229238,557.0572206,885.4906927
"SEEDGWAS2351","CIMMYTMA-001464",-102,19.91666667,295.9158883,384.0775658,263.3149513,74.07036264,78.84371324,86.42124745,482.0638615,801.9633461,567.5332896,880.2071878
"SEEDGWAS2425","CIMMYTMA-005344",-102.45,19.96666667,281.0879436,384.0774711,263.3149621,72.32065204,78.18495679,92.2699165,491.9836938,811.0997443,535.5362975,914.2073238
"SEEDGWAS4217","CIMMYTMA-001459",-101.0166667,19.83333333,294.0309721,384.0775845,263.3149761,77.22216018,76.75058922,84.39067905,462.7026079,808.2665445,570.6950723,968.1791754
"SEEDGWAS2365","CIMMYTMA-001872",-101.7833333,19.8,283.9365064,384.0775139,263.3149425,72.75974034,77.77060591,92.18847039,492.7265363,790.3062173,565.7043759,826.0393
"SEEDGWAS920","CIMMYTMA-013353",-102.06122,19.469084,295.0722128,384.0775396,263.3149383,73.1677306,77.68974117,91.66829242,480.0159205,795.0293687,571.0061604,858.477244
"SEEDGWAS4327","CIMMYTMA-001473",-100.3833333,19.43333333,293.9862963,384.0775201,263.3149357,74.17957592,77.64391391,91.14331209,500.0625558,802.8580559,570.0029841,907.3717677
"SEEDGWAS4173","CIMMYTMA-019835",-102.7833333,18.73333333,259.5640637,384.0775364,263.3149421,72.9209278,77.67107879,100.4215186,491.635636,813.1823196,536.6403523,856.4900205
"SEEDGWAS3735","CIMMYTMA-013892",-101.6166667,19.51666667,301.0535733,384.0775029,263.3149528,74.25567788,79.4922295,90.33177265,470.4282355,804.6961322,583.0896055,905.3906651
"SEEDGWAS2313","CIMMYTMA-000171",-102.3,19.98333333,310.6252707,384.0775248,263.314994,72.32640005,79.8049253,87.41895369,486.2581042,804.495082,534.1146729,849.3113878
"SEEDGWAS2311","CIMMYTMA-000160",-102.3,19.98333333,310.6252707,384.0775248,263.314994,72.32640005,79.8049253,87.41895369,486.2581042,804.495082,534.1146729,849.3113878
"SEEDGWAS2751","CIMMYTMA-005578",-101.4666667,19.33333333,294.772975,384.0775123,263.3149322,73.19694809,76.17548126,93.13693997,510.7666703,805.5741524,556.1381264,887.979098
"SEEDGWAS2750","CIMMYTMA-005572",-101.5333333,19.41666667,278.1003213,384.0774959,263.3149709,72.43078815,89.83157586,95.99555451,485.3915485,814.0542449,544.9182473,891.0206656
"SEEDGWAS2889","CIMMYTMA-009152",-101.9166667,19.66666667,295.958933,384.077522,263.3149449,76.17211636,76.52528344,86.4812017,485.7744141,803.1445669,553.2737036,912.0636359
"SEEDGWAS886","CIMMYTMA-008071",-102.53255,19.325525,301.2737033,384.0774868,263.3150331,72.16667459,78.15575549,81.73539239,480.2747532,796.5068881,533.6003928,846.9659033
"SEEDGWAS2479","CIMMYTMA-008073",-100.441427,19.290057,293.4604496,384.0775539,263.3149427,73.05754543,80.51170986,97.02296834,481.7634598,813.7478613,575.1569042,889.8188379
"SEEDGWAS2480","CIMMYTMA-008074",-102.4,19.41666667,295.1382717,384.0774532,263.3149862,73.03341538,77.11768901,91.07040312,479.6187995,804.5628778,560.214611,898.9886706
"SEEDGWAS2482","CIMMYTMA-008079",-102.4666667,19.58333333,296.3685063,384.0774807,263.3150002,71.16052783,79.51877735,96.56798421,492.3789287,805.4202766,564.2464667,864.4721971
"SEEDGWAS2426","CIMMYTMA-005598",-102.4666667,19.58333333,296.3685063,384.0774807,263.3150002,71.16052783,79.51877735,96.56798421,492.3789287,805.4202766,564.2464667,864.4721971
"SEEDGWAS4040","CIMMYTMA-000157",-102.500515,19.635915,296.224588,384.0774613,263.3149959,71.44461416,81.42848881,99.9876961,481.5718042,805.1770142,566.2644236,860.3889152
"SEEDGWAS4041","CIMMYTMA-000159",-102.500515,19.635915,296.224588,384.0774613,263.3149959,71.44461416,81.42848881,99.9876961,481.5718042,805.1770142,566.2644236,860.3889152
"SEEDGWAS4233","CIMMYTMA-008085",-102.1666667,19.9,301.9097064,384.0775388,263.3149375,73.73901543,85.38850817,85.36391323,479.1334349,794.9018199,550.843219,881.4778836
"SEEDGWAS2843","CIMMYTMA-008086",-102.1666667,19.9,301.9097064,384.0775388,263.3149375,73.73901543,85.38850817,85.36391323,479.1334349,794.9018199,550.843219,881.4778836
"SEEDGWAS2844","CIMMYTMA-008087",-102.1666667,19.9,301.9097064,384.0775388,263.3149375,73.73901543,85.38850817,85.36391323,479.1334349,794.9018199,550.843219,881.4778836
"SEEDGWAS2845","CIMMYTMA-008088",-102.1666667,19.9,301.9097064,384.0775388,263.3149375,73.73901543,85.38850817,85.36391323,479.1334349,794.9018199,550.843219,881.4778836
"SEEDGWAS4392","CIMMYTMA-005617",-101.726026,19.584345,300.8826422,384.0774963,263.3149422,73.98131,87.08325691,90.97067698,479.8155003,796.2626413,582.6553395,926.758444
"SEEDGWAS2846","CIMMYTMA-008089",-101.7,19.2,283.4563714,384.0775769,263.3149638,76.76556656,77.37999732,86.43340164,490.177039,807.2274424,545.9653775,928.3048566
"SEEDGWAS2847","CIMMYTMA-008091",-101.4833333,19.28333333,289.8724346,384.0775292,263.3149759,76.18360166,76.39717144,90.56593446,502.4445369,804.4117047,553.2737036,922.375783
"SEEDGWAS2747","CIMMYTMA-005564",-101.082409,19.691693,296.1158293,384.077539,263.3149679,73.64531534,78.90669404,84.10296267,481.4892682,805.2208865,566.9051621,860.8767682
"SEEDGWAS2748","CIMMYTMA-005565",-101.082409,19.691693,296.1158293,384.077539,263.3149679,73.64531534,78.90669404,84.10296267,481.4892682,805.2208865,566.9051621,860.8767682
"SEEDGWAS2749","CIMMYTMA-005568",-101.255262,19.652464,295.3240287,384.0774915,263.3149536,76.26629718,78.72280239,86.15449212,459.7821822,794.9959256,561.89999,884.8720631
"SEEDGWAS4503","CIMMYTMA-008096",-101.255262,19.652464,295.3240287,384.0774915,263.3149536,76.26629718,78.72280239,86.15449212,459.7821822,794.9959256,561.89999,884.8720631
"SEEDGWAS2890","CIMMYTMA-009187",-101.219653,19.518555,297.9587072,384.0775356,263.314995,74.44149529,76.98425573,85.30574203,477.6725909,813.493885,595.2502982,915.1248822
"SEEDGWAS2350","CIMMYTMA-001462",-102.733333,20.066667,313.5091936,384.0774774,263.3150038,72.17406566,88.90353698,87.36464934,486.5900872,819.3169537,519.0941811,992.5001881
"SEEDGWAS3612","CIMMYTMA-015920",-102.716667,20.05,294.7585029,384.0775957,263.3149936,76.36847811,78.52175701,86.41991446,448.80391,801.4889836,581.6398586,932.7158957
"SEEDGWAS3774","CIMMYTMA-023413",-101.261646,19.723377,294.9097569,384.0775105,263.3149455,74.43136598,77.40205749,87.28004357,474.6580229,804.9983867,595.6612446,908.228639
"SEEDGWAS3775","CIMMYTMA-023414",-101.262774,19.678903,295.3642649,384.0775234,263.3149393,76.26629718,78.80261666,83.17074373,470.2188678,794.2911355,561.4248475,884.3926895
"SEEDGWAS3777","CIMMYTMA-023526",-101.262774,19.678903,295.3642649,384.0775234,263.3149393,76.26629718,78.80261666,83.17074373,470.2188678,794.2911355,561.4248475,884.3926895
"SEEDGWAS4326","CIMMYTMA-001467",-100.593265,19.652002,297.6060598,384.0775574,263.3149383,74.22164775,78.19547227,85.99625804,479.0351778,802.4347662,581.8563012,898.5760809
"SEEDGWAS4937","CIMMYTMA-013883",-102.3,20.33333333,307.1299107,384.0775038,263.3150016,71.07623497,98.67623088,87.77534465,496.1147162,832.3047854,561.4034457,1035.363051
"SEEDGWAS2424","CIMMYTMA-005330",-102.319883,20.290769,321.2548523,384.0775075,263.3150407,71.07623497,104.3850182,87.77534465,492.6456145,832.2265027,561.4034457,1069.355781
"SEEDGWAS2703","CIMMYTMA-001476",-102.4833333,19.75,296.489947,384.0774648,263.314995,75.19678931,82.34641977,83.49641729,480.9080062,794.0860566,567.3816122,883.7868029
"SEEDGWAS3630","CIMMYTMA-018508",-102.3,20.3333,307.1299107,384.0775038,263.3150016,71.07623497,98.67623088,87.77534465,496.1147162,832.3047854,561.4034457,1035.363051
"SEEDGWAS4574","CIMMYTMA-013886",-102.319883,20.290769,321.2548523,384.0775075,263.3150407,71.07623497,104.3850182,87.77534465,492.6456145,832.2265027,561.4034457,1069.355781
"SEEDGWAS4051","CIMMYTMA-001469",-102.500515,19.635915,296.224588,384.0774613,263.3149959,71.44461416,81.42848881,99.9876961,481.5718042,805.1770142,566.2644236,860.3889152
"SEEDGWAS1120","CIMMYTMA-013888",-102.7166667,19.96666667,302.4659776,384.077549,263.3149842,75.19842429,76.08939317,92.30665422,485.4074386,807.3233459,588.6791952,893.9476846
"SEEDGWAS2704","CIMMYTMA-001481",-101.170589,19.779325,296.3216957,384.0775187,263.3149457,77.4841495,78.32369054,86.34749756,481.7224379,795.5732791,561.534687,872.9061069
"SEEDGWAS5205","CIMMYTMA-002044",-99.3,18.68,292.3072929,384.0775567,263.3149665,71.53480948,70.02370997,91.01377092,481.3987429,788.9849711,511.3624125,862.4504611
"SEEDGWAS3178","CIMMYTMA-002045",-99.3,18.68,292.3072929,384.0775567,263.3149665,71.53480948,70.02370997,91.01377092,481.3987429,788.9849711,511.3624125,862.4504611
"SEEDGWAS1096","CIMMYTMA-002049",-99.3,18.68,292.3072929,384.0775567,263.3149665,71.53480948,70.02370997,91.01377092,481.3987429,788.9849711,511.3624125,862.4504611
"SEEDGWAS3332","CIMMYTMA-023189",-99.36666667,18.71666667,291.347299,384.0775619,263.3149768,71.88087879,69.59376708,93.03951593,480.9697584,789.9313297,512.0426893,847.7882324
"SEEDGWAS3640","CIMMYTMA-023190",-99.371959,18.610168,292.2937077,384.0775634,263.3149806,71.05511763,69.94674397,93.18586223,480.4312872,788.8701955,512.6760543,856.3786652
"SEEDGWAS2621","CIMMYTMA-023193",-99.43333333,18.73333333,292.2999247,384.0775538,263.3149573,72.26452564,70.23997779,93.03951593,483.8858742,790.0573428,512.497104,881.9000789
"SEEDGWAS2202","CIMMYTMA-021252",-99.36666667,18.71666667,291.347299,384.0775619,263.3149768,71.88087879,69.59376708,93.03951593,480.9697584,789.9313297,512.0426893,847.7882324
"SEEDGWAS2373","CIMMYTMA-002012",-99.22,18.8,292.2895464,384.07756,263.3149624,71.48089362,79.5148964,98.64619146,478.6761067,806.4105852,557.89279,907.2587238
"SEEDGWAS2596","CIMMYTMA-020791",-98.91666667,18.98333333,278.7332699,384.0775898,263.3149502,74.43052429,78.69559159,95.31269539,485.7417119,801.9633461,579.3189107,965.5000386
"SEEDGWAS3149","CIMMYTMA-027496",-98.91666667,18.98333333,272.651296,384.0775459,263.3149923,74.08116655,77.49180709,87.05834625,474.7901262,799.8317313,612.5185099,978.0656994
"SEEDGWAS3407","CIMMYTMA-002031",-99.36666667,18.71666667,290.9572613,384.0775665,263.3149471,72.52856629,84.5044205,92.49704745,478.6010163,804.9882179,507.4654185,855.2541956
"SEEDGWAS4174","CIMMYTMA-019935",-98.76666667,18.5,256.4815826,384.0775561,263.3149597,72.77317453,79.4224354,86.11606541,464.2366153,805.4006003,543.4529272,900.5980426
"SEEDGWAS3408","CIMMYTMA-002032",-99.386889,18.724361,292.4833636,384.0775549,263.3149783,71.05511763,70.05580105,92.50175902,480.828187,788.9849711,512.4645636,851.0279927
"SEEDGWAS1142","CIMMYTMA-019969",-98.98333333,18.76666667,292.5100634,384.0775624,263.3149986,71.95526692,71.77851112,91.527576,480.0955186,794.7104924,518.4292032,856.1071824
"SEEDGWAS1095","CIMMYTMA-002036",-99.45,18.75,293.1531023,384.0775548,263.3149468,71.16052783,79.75584113,98.25004578,487.2307723,807.0288369,558.0891604,889.7572133
"SEEDGWAS3297","CIMMYTMA-019964",-99.170828,18.604445,290.6618643,384.0775542,263.3149421,73.76918294,68.82774749,89.03429247,487.4857859,788.2409385,509.7000109,850.0729559
"SEEDGWAS2582","CIMMYTMA-019933",-98.8,18.68333333,286.4079921,384.0775652,263.3149765,72.17804237,77.99791807,94.46875821,480.6521552,807.3003806,538.6322582,863.2316071
"SEEDGWAS3636","CIMMYTMA-019863",-98.98333333,18.76666667,292.5100634,384.0775624,263.3149986,71.95526692,71.77851112,91.527576,480.0955186,794.7104924,518.4292032,856.1071824
"SEEDGWAS4172","CIMMYTMA-019833",-98.98333333,18.76666667,292.5100634,384.0775624,263.3149986,71.95526692,71.77851112,91.527576,480.0955186,794.7104924,518.4292032,856.1071824
"SEEDGWAS1141","CIMMYTMA-019958",-98.98333333,18.76666667,292.5100634,384.0775624,263.3149986,71.95526692,71.77851112,91.527576,480.0955186,794.7104924,518.4292032,856.1071824
"SEEDGWAS3179","CIMMYTMA-002050",-99.35,18.61666667,321.7460642,384.077539,263.3150086,74.34401985,79.0880216,89.3733531,484.9864661,791.0322244,563.8115352,976.3663632
"SEEDGWAS3304","CIMMYTMA-021347",-99.170828,18.604445,290.6618643,384.0775542,263.3149421,73.76918294,68.82774749,89.03429247,487.4857859,788.2409385,509.7000109,850.0729559
"SEEDGWAS977","CIMMYTMA-017853",-99.31666667,18.61666667,291.0729602,384.0775552,263.3149981,72.31600335,69.84463554,89.03429247,482.6764168,789.696722,510.8971489,863.04855
"SEEDGWAS3413","CIMMYTMA-002241",-99.169233,18.883259,293.5053296,384.0775576,263.3149413,72.3948647,80.08780761,96.12577336,481.0252835,809.0404214,559.6152682,857.4480289
"SEEDGWAS1654","CIMMYTMA-018878",-99.36666667,18.71666667,291.347299,384.0775619,263.3149768,71.88087879,69.59376708,93.03951593,480.9697584,789.9313297,512.0426893,847.7882324
"SEEDGWAS3335","CIMMYTMA-023733",-99.31666667,18.61666667,283.3734231,384.0775888,263.3149964,72.68223459,72.25331838,83.03775781,492.7191976,796.1947646,537.5310724,877.8150617
"SEEDGWAS3334","CIMMYTMA-023647",-99.36666667,18.71666667,291.347299,384.0775619,263.3149768,71.88087879,69.59376708,93.03951593,480.9697584,789.9313297,512.0426893,847.7882324
"SEEDGWAS1608","CIMMYTMA-016311",-99.31666667,18.61666667,291.0729602,384.0775552,263.3149981,72.31600335,69.84463554,89.03429247,482.6764168,789.696722,510.8971489,863.04855
"SEEDGWAS4140","CIMMYTMA-013305",-98.91666667,18.98333333,286.8184349,384.0775721,263.3149549,72.79238534,81.88216085,98.53975858,485.8064231,804.9882179,509.9736311,949.6546903
"SEEDGWAS3393","CIMMYTMA-001959",-98.86666667,18.88333333,291.5302177,384.0775497,263.3149924,71.51836112,72.16212197,93.02888255,487.2782343,795.2183856,519.1132252,859.4566099
"SEEDGWAS2732","CIMMYTMA-001961",-98.68333333,18.88333333,287.4334751,384.0775731,263.3149758,71.45492362,78.21441084,98.31864601,487.4822904,815.5662891,564.0671838,893.9434454
"SEEDGWAS2151","CIMMYTMA-013709",-99.06666667,18.88333333,277.3246237,384.07756,263.314958,74.2574319,78.12426906,86.66470545,480.1572707,804.275329,579.2473375,957.3817837
"SEEDGWAS3991","CIMMYTMA-016313",-99.184952,18.90038,293.2805102,384.0775515,263.3149744,72.40540279,82.04239232,96.18719949,481.4646429,813.0016895,570.1513038,852.7298886
"SEEDGWAS4054","CIMMYTMA-001974",-98.9,18.93333333,293.3263346,384.0775736,263.3149453,71.14665907,78.2792174,98.23166441,487.4822904,810.5191157,556.0823463,894.4505344
"SEEDGWAS3394","CIMMYTMA-001982",-98.97,18.95,285.7172725,384.0775469,263.3149409,73.36029659,77.21821043,85.32943787,487.2307723,805.4150685,574.3166105,903.736468
"SEEDGWAS1811","CIMMYTMA-016360",-98.78333333,18.88333333,277.3246237,384.07756,263.314958,74.2574319,78.12426906,86.66470545,480.1572707,804.275329,579.2473375,957.3817837
