,SaID,AccID,Longitude,Latitude,Ann.Prc,TN,PBR,,,,,,,,,,,,,,,,,,,,,,
1013,SEEDGWAS3655,CIMMYTMA-025260,-99.458144,18.272733,722,0.9,7.07,,,,,,,,,,,,,,,,,,,,,,
1014,SEEDGWAS3656,CIMMYTMA-025290,-104.739704,21.221061,1118,0.16,12.88,,,,,,,,,,,,,,,,,,,,,,
1015,SEEDGWAS3657,CIMMYTMA-025291,-104.739704,21.221061,1118,0.16,12.88,,,,,,,,,,,,,,,,,,,,,,
1016,SEEDGWAS3658,CIMMYTMA-025292,-104.486205,21.063194,760,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1017,SEEDGWAS368,CIMMYTMA-008623,-89.286389,20.204528,1151,0.66,5.33,,,,,,,,,,,,,,,,,,,,,,
1018,SEEDGWAS3682,CIMMYTMA-000299,-101.914332,21.368926,484,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1019,SEEDGWAS3683,CIMMYTMA-000548,-99.8,20.7,384,0.24,18.17,,,,,,,,,,,,,,,,,,,,,,
1020,SEEDGWAS3687,CIMMYTMA-001416,-98.565183,19.329278,856,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
1021,SEEDGWAS3690,CIMMYTMA-001775,-92.457989,16.714786,1492,0.23,3.1,,,,,,,,,,,,,,,,,,,,,,
1022,SEEDGWAS3693,CIMMYTMA-002074,-100.100316,18.830437,927,0.14,4.86,,,,,,,,,,,,,,,,,,,,,,
1023,SEEDGWAS3694,CIMMYTMA-002171,-107.4666667,28.55,424,0.23,22.13,,,,,,,,,,,,,,,,,,,,,,
1024,SEEDGWAS3696,CIMMYTMA-006053,-96.78333333,17.76666667,1574,0.59,7.96,,,,,,,,,,,,,,,,,,,,,,
1025,SEEDGWAS3697,CIMMYTMA-006058,-96.78333333,17.76666667,1574,0.59,7.96,,,,,,,,,,,,,,,,,,,,,,
1026,SEEDGWAS3698,CIMMYTMA-006791,-108.3833333,28.2,839,0.16,17.24,,,,,,,,,,,,,,,,,,,,,,
1027,SEEDGWAS3699,CIMMYTMA-006819,-107.0666667,26.83333333,761,0.26,17.05,,,,,,,,,,,,,,,,,,,,,,
1028,SEEDGWAS3700,CIMMYTMA-006835,-107.8333333,28.96666667,431,0.18,22.13,,,,,,,,,,,,,,,,,,,,,,
1029,SEEDGWAS3701,CIMMYTMA-006851,-106.95,26.03333333,1374,0.16,17.05,,,,,,,,,,,,,,,,,,,,,,
1030,SEEDGWAS3702,CIMMYTMA-006852,-106.95,26.03333333,1374,0.16,17.05,,,,,,,,,,,,,,,,,,,,,,
1031,SEEDGWAS3704,CIMMYTMA-006856,-106.95,26.03333333,1374,0.16,17.05,,,,,,,,,,,,,,,,,,,,,,
1032,SEEDGWAS3705,CIMMYTMA-006887,-105.7333333,25.33333333,390,0.16,7.62,,,,,,,,,,,,,,,,,,,,,,
1033,SEEDGWAS3706,CIMMYTMA-006927,-104.682259,23.972408,433,0.16,22.51,,,,,,,,,,,,,,,,,,,,,,
1034,SEEDGWAS3708,CIMMYTMA-006991,-103.55,22.3,803,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1035,SEEDGWAS3709,CIMMYTMA-007009,-102.9833333,23.63333333,442,0.39,22.68,,,,,,,,,,,,,,,,,,,,,,
1036,SEEDGWAS3710,CIMMYTMA-007571,-98.523863,19.268596,859,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
1037,SEEDGWAS3711,CIMMYTMA-007575,-98.523863,19.268596,859,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
1038,SEEDGWAS3712,CIMMYTMA-007582,-98.523863,19.268596,859,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
1039,SEEDGWAS3713,CIMMYTMA-007614,-98.48333333,19.33333333,839,0.28,5.56,,,,,,,,,,,,,,,,,,,,,,
1040,SEEDGWAS3714,CIMMYTMA-007667,-98.4,19.15,885,0.28,5.56,,,,,,,,,,,,,,,,,,,,,,
1041,SEEDGWAS3715,CIMMYTMA-007698,-98.56666667,19.33333333,839,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
1042,SEEDGWAS3716,CIMMYTMA-007976,-106.384789,24.892673,1090,0.16,15.62,,,,,,,,,,,,,,,,,,,,,,
1043,SEEDGWAS3717,CIMMYTMA-008175,-99.11666667,19.81666667,582,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
1044,SEEDGWAS3718,CIMMYTMA-008176,-98.928459,19.552262,594,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
1045,SEEDGWAS3720,CIMMYTMA-008448,-98.75,20.13333333,510,0.24,5.75,,,,,,,,,,,,,,,,,,,,,,
1046,SEEDGWAS3721,CIMMYTMA-008482,-98.73333333,19.71666667,825,0.28,5.56,,,,,,,,,,,,,,,,,,,,,,
1047,SEEDGWAS3722,CIMMYTMA-008508,-98.93333333,19.41666667,601,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
1048,SEEDGWAS3723,CIMMYTMA-008565,-98.81666667,19.58333333,505,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
1049,SEEDGWAS3724,CIMMYTMA-008605,-98.583348,19.578317,725,0.28,5.1,,,,,,,,,,,,,,,,,,,,,,
1050,SEEDGWAS3725,CIMMYTMA-008613,-98.583348,19.578317,725,0.28,5.1,,,,,,,,,,,,,,,,,,,,,,
1051,SEEDGWAS3728,CIMMYTMA-009126,-98.31206,19.091228,766,0.28,3.86,,,,,,,,,,,,,,,,,,,,,,
1052,SEEDGWAS3730,CIMMYTMA-010036,-91.18333333,15.01666667,1446,0.33,7.32,,,,,,,,,,,,,,,,,,,,,,
1053,SEEDGWAS3733,CIMMYTMA-010605,-103.832054,23.739833,432,0.17,12.88,,,,,,,,,,,,,,,,,,,,,,
1054,SEEDGWAS3735,CIMMYTMA-013892,-101.6166667,19.51666667,822,0.35,21.06,,,,,,,,,,,,,,,,,,,,,,
1055,SEEDGWAS3736,CIMMYTMA-013960,-97.500186,19.479844,638,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
1056,SEEDGWAS3737,CIMMYTMA-014025,-98.11666667,19.43333333,626,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
1057,SEEDGWAS3739,CIMMYTMA-016122,-97.45,19.8333333,1720,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
1058,SEEDGWAS3740,CIMMYTMA-016471,-101.5833333,21.88333333,419,0.08,11.53,,,,,,,,,,,,,,,,,,,,,,
1059,SEEDGWAS3742,CIMMYTMA-016489,-99.23333333,19.73333333,1146,0.14,8.07,,,,,,,,,,,,,,,,,,,,,,
1060,SEEDGWAS3744,CIMMYTMA-016611,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
1061,SEEDGWAS3745,CIMMYTMA-016617,-97.500186,19.479844,638,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
1062,SEEDGWAS3746,CIMMYTMA-016671,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
1063,SEEDGWAS3750,CIMMYTMA-017991,-98.81666667,19.88333333,470,0.24,15.44,,,,,,,,,,,,,,,,,,,,,,
1064,SEEDGWAS3751,CIMMYTMA-018003,-102.3333333,20.53333333,886,0.26,11.11,,,,,,,,,,,,,,,,,,,,,,
1065,SEEDGWAS3753,CIMMYTMA-018133,-97.63333333,19.15,772,0.24,16.74,,,,,,,,,,,,,,,,,,,,,,
1066,SEEDGWAS3756,CIMMYTMA-018339,-107.74083,29.375447,519,0.26,22.13,,,,,,,,,,,,,,,,,,,,,,
1067,SEEDGWAS3757,CIMMYTMA-019384,-97.500186,19.479844,638,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
1068,SEEDGWAS3758,CIMMYTMA-019395,-97.613864,19.366031,596,0.24,3.86,,,,,,,,,,,,,,,,,,,,,,
1069,SEEDGWAS3762,CIMMYTMA-019525,-97.6,19.583333,665,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
1070,SEEDGWAS3763,CIMMYTMA-019954,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
1071,SEEDGWAS3765,CIMMYTMA-020381,-92.11666667,15.43333333,1246,0.28,3.91,,,,,,,,,,,,,,,,,,,,,,
1072,SEEDGWAS3767,CIMMYTMA-020830,-97.45,19.11666667,1520,0.24,16.74,,,,,,,,,,,,,,,,,,,,,,
1073,SEEDGWAS3768,CIMMYTMA-020837,-100.507082,20.186136,584,0.24,14.8,,,,,,,,,,,,,,,,,,,,,,
1074,SEEDGWAS3769,CIMMYTMA-020842,-101.89888,21.410256,482,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1075,SEEDGWAS3770,CIMMYTMA-020873,-101.5,21.88333333,439,0.04,11.53,,,,,,,,,,,,,,,,,,,,,,
1076,SEEDGWAS3771,CIMMYTMA-020971,-101.89888,21.410256,482,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1077,SEEDGWAS3772,CIMMYTMA-021253,-97.620559,19.972572,1671,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
1078,SEEDGWAS3774,CIMMYTMA-023413,-101.261646,19.723377,1089,0.3,9.92,,,,,,,,,,,,,,,,,,,,,,
1079,SEEDGWAS3775,CIMMYTMA-023414,-101.262774,19.678903,689,0.3,9.92,,,,,,,,,,,,,,,,,,,,,,
1080,SEEDGWAS3776,CIMMYTMA-023507,-99.631435,21.141034,889,0.67,19.38,,,,,,,,,,,,,,,,,,,,,,
1081,SEEDGWAS3777,CIMMYTMA-023526,-101.262774,19.678903,689,0.3,9.92,,,,,,,,,,,,,,,,,,,,,,
1082,SEEDGWAS3778,CIMMYTMA-023701,-101.89888,21.410256,482,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1083,SEEDGWAS3779,CIMMYTMA-023854,-102.362002,22.231913,572,0.04,18.17,,,,,,,,,,,,,,,,,,,,,,
1084,SEEDGWAS3780,CIMMYTMA-023881,-104.716667,24.516667,416,0.17,18.17,,,,,,,,,,,,,,,,,,,,,,
1085,SEEDGWAS3782,CIMMYTMA-023930,-102.549726,21.435587,715,0.2,18.17,,,,,,,,,,,,,,,,,,,,,,
1086,SEEDGWAS3783,CIMMYTMA-024042,-98.255482,19.321451,606,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
1087,SEEDGWAS3786,CIMMYTMA-025104,-107.7,29.35,456,0.26,22.13,,,,,,,,,,,,,,,,,,,,,,
1088,SEEDGWAS3787,CIMMYTMA-026886,-104.120767,24.470342,537,0.15,22.68,,,,,,,,,,,,,,,,,,,,,,
1089,SEEDGWAS3790,CIMMYTMA-000003,-102.8333333,19.18333333,839,0.13,12.24,,,,,,,,,,,,,,,,,,,,,,
1090,SEEDGWAS3794,CIMMYTMA-000060,-102.8333333,19.18333333,839,0.13,12.24,,,,,,,,,,,,,,,,,,,,,,
1091,SEEDGWAS3795,CIMMYTMA-000109,-97.01666667,17.96666667,647,0.59,7.96,,,,,,,,,,,,,,,,,,,,,,
1092,SEEDGWAS3796,CIMMYTMA-000110,-97.01666667,17.96666667,647,0.59,7.96,,,,,,,,,,,,,,,,,,,,,,
1093,SEEDGWAS3798,CIMMYTMA-000167,-102.268729,20.119105,632,0.24,9.92,,,,,,,,,,,,,,,,,,,,,,
1094,SEEDGWAS3799,CIMMYTMA-000247,-97.081927,18.12723,686,0.59,7.96,,,,,,,,,,,,,,,,,,,,,,
1095,SEEDGWAS38,CIMMYTMA-000680,-97.382222,20.43027778,1285,0.15,3.46,,,,,,,,,,,,,,,,,,,,,,
1096,SEEDGWAS3800,CIMMYTMA-000371,-109.395459,28.975149,460,0.16,22.43,,,,,,,,,,,,,,,,,,,,,,
1097,SEEDGWAS3803,CIMMYTMA-000375,-109.69121,29.799589,400,0.44,19.09,,,,,,,,,,,,,,,,,,,,,,
1098,SEEDGWAS3804,CIMMYTMA-000416,-99.318806,22.846632,948,0.44,5.8,,,,,,,,,,,,,,,,,,,,,,
1099,SEEDGWAS3806,CIMMYTMA-000435,-98.869208,21.426842,1576,0.49,3.46,,,,,,,,,,,,,,,,,,,,,,
1100,SEEDGWAS3809,CIMMYTMA-000449,-100.726374,28.26979,481,0.05,18.17,,,,,,,,,,,,,,,,,,,,,,
1101,SEEDGWAS3810,CIMMYTMA-000452,-100.7757778,28.3461111,491,0.05,18.17,,,,,,,,,,,,,,,,,,,,,,
1102,SEEDGWAS3811,CIMMYTMA-000528,-99.21347,25.677925,525,0.06,7.49,,,,,,,,,,,,,,,,,,,,,,
1103,SEEDGWAS3813,CIMMYTMA-000636,-110.367266,29.43544,418,0.02,19.09,,,,,,,,,,,,,,,,,,,,,,
1104,SEEDGWAS3816,CIMMYTMA-000672,-100.7833333,28.41666667,460,0.05,7.21,,,,,,,,,,,,,,,,,,,,,,
1105,SEEDGWAS3818,CIMMYTMA-001743,-110.367266,29.43544,418,0.02,19.09,,,,,,,,,,,,,,,,,,,,,,
1106,SEEDGWAS3820,CIMMYTMA-001938,-98.984003,21.383876,1905,0.67,5.8,,,,,,,,,,,,,,,,,,,,,,
1107,SEEDGWAS3821,CIMMYTMA-001939,-101.501568,27.911915,486,0.06,18.93,,,,,,,,,,,,,,,,,,,,,,
1108,SEEDGWAS3822,CIMMYTMA-001943,-100.9333333,28.5,498,0.05,7.21,,,,,,,,,,,,,,,,,,,,,,
1109,SEEDGWAS3823,CIMMYTMA-001946,-99.25032,25.733256,568,0.06,18.17,,,,,,,,,,,,,,,,,,,,,,
1110,SEEDGWAS3824,CIMMYTMA-001949,-99.318806,22.846632,948,0.39,5.8,,,,,,,,,,,,,,,,,,,,,,
1111,SEEDGWAS3825,CIMMYTMA-002126,-101.543284,26.91229,294,0.07,17.03,,,,,,,,,,,,,,,,,,,,,,
1112,SEEDGWAS3826,CIMMYTMA-002130,-100.903254,28.601005,499,0.05,7.21,,,,,,,,,,,,,,,,,,,,,,
1113,SEEDGWAS3827,CIMMYTMA-002261,-100.063425,25.573728,790,0.06,18.17,,,,,,,,,,,,,,,,,,,,,,
1114,SEEDGWAS3828,CIMMYTMA-002300,-98.746052,21.26317,1555,0.49,5.8,,,,,,,,,,,,,,,,,,,,,,
1115,SEEDGWAS3829,CIMMYTMA-002306,-111.497682,28.577104,182,0.08,11.8,,,,,,,,,,,,,,,,,,,,,,
1116,SEEDGWAS3830,CIMMYTMA-002315,-99.10357,23.711674,675,0.3,18.3,,,,,,,,,,,,,,,,,,,,,,
1117,SEEDGWAS3831,CIMMYTMA-002316,-99.1,24.08333333,708,0.14,10.31,,,,,,,,,,,,,,,,,,,,,,
1118,SEEDGWAS3832,CIMMYTMA-002544,-99.460659,24.408973,783,0.06,18.17,,,,,,,,,,,,,,,,,,,,,,
1119,SEEDGWAS3866,CIMMYTMA-005356,-100.020045,25.266127,764,0.06,14.8,,,,,,,,,,,,,,,,,,,,,,
1120,SEEDGWAS3867,CIMMYTMA-005455,-100.925115,28.48099,496,0.05,18.93,,,,,,,,,,,,,,,,,,,,,,
1121,SEEDGWAS3868,CIMMYTMA-005456,-100.726374,28.26979,481,0.05,18.17,,,,,,,,,,,,,,,,,,,,,,
1122,SEEDGWAS3869,CIMMYTMA-005460,-100.65,18.35,912,0.04,13.24,,,,,,,,,,,,,,,,,,,,,,
1123,SEEDGWAS3870,CIMMYTMA-005469,-99.836545,21.635442,514,0.33,17.31,,,,,,,,,,,,,,,,,,,,,,
1124,SEEDGWAS3872,CIMMYTMA-005716,-100.9333333,28.5,498,0.05,7.21,,,,,,,,,,,,,,,,,,,,,,
1125,SEEDGWAS3874,CIMMYTMA-005836,-100.082949,25.629185,727,0.06,18.17,,,,,,,,,,,,,,,,,,,,,,
1126,SEEDGWAS3876,CIMMYTMA-005846,-98.026611,16.343416,1470,0.07,5.07,,,,,,,,,,,,,,,,,,,,,,
1127,SEEDGWAS3877,CIMMYTMA-005849,-97.99,16.81,1443,0.59,5.07,,,,,,,,,,,,,,,,,,,,,,
1128,SEEDGWAS3879,CIMMYTMA-005952,-98.16666667,16.63333333,2009,0.07,5.07,,,,,,,,,,,,,,,,,,,,,,
1129,SEEDGWAS3881,CIMMYTMA-007016,-105.3333333,20.31666667,1275,0.16,8.7,,,,,,,,,,,,,,,,,,,,,,
1130,SEEDGWAS3882,CIMMYTMA-007017,-105.3333333,20.31666667,1275,0.16,8.7,,,,,,,,,,,,,,,,,,,,,,
1131,SEEDGWAS3883,CIMMYTMA-007019,-105.3333333,20.31666667,1275,0.16,8.7,,,,,,,,,,,,,,,,,,,,,,
1132,SEEDGWAS3884,CIMMYTMA-007024,-105.3333333,20.31666667,1275,0.16,8.7,,,,,,,,,,,,,,,,,,,,,,
1133,SEEDGWAS3885,CIMMYTMA-007037,-104.819531,21.376419,1184,0.16,12.88,,,,,,,,,,,,,,,,,,,,,,
1134,SEEDGWAS3886,CIMMYTMA-007038,-104.819531,21.376419,1184,0.16,12.88,,,,,,,,,,,,,,,,,,,,,,
1135,SEEDGWAS3887,CIMMYTMA-007070,-104.8833333,21.71666667,1192,0.18,11.11,,,,,,,,,,,,,,,,,,,,,,
1136,SEEDGWAS3888,CIMMYTMA-007075,-104.8833333,21.71666667,1192,0.18,11.11,,,,,,,,,,,,,,,,,,,,,,
1137,SEEDGWAS3889,CIMMYTMA-007081,-104.469957,22.274119,738,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1138,SEEDGWAS3890,CIMMYTMA-007100,-104.499597,22.513281,555,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1139,SEEDGWAS3891,CIMMYTMA-007101,-104.499597,22.513281,555,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1140,SEEDGWAS3892,CIMMYTMA-007126,-106.427516,23.357714,828,0.08,14.5,,,,,,,,,,,,,,,,,,,,,,
1141,SEEDGWAS3893,CIMMYTMA-007127,-106.427516,23.357714,828,0.08,14.5,,,,,,,,,,,,,,,,,,,,,,
1142,SEEDGWAS3894,CIMMYTMA-007128,-106.30559,23.511744,737,0.16,10.97,,,,,,,,,,,,,,,,,,,,,,
1143,SEEDGWAS3895,CIMMYTMA-007129,-106.427516,23.357714,828,0.08,14.5,,,,,,,,,,,,,,,,,,,,,,
1144,SEEDGWAS3896,CIMMYTMA-007130,-107.22923,24.758618,731,0.08,20.47,,,,,,,,,,,,,,,,,,,,,,
1145,SEEDGWAS3897,CIMMYTMA-007131,-107.2166667,24.71666667,783,0.08,20.47,,,,,,,,,,,,,,,,,,,,,,
1146,SEEDGWAS3898,CIMMYTMA-007136,-107.2166667,24.71666667,783,0.08,20.47,,,,,,,,,,,,,,,,,,,,,,
1147,SEEDGWAS3899,CIMMYTMA-007137,-107.2166667,24.71666667,783,0.08,20.47,,,,,,,,,,,,,,,,,,,,,,
1148,SEEDGWAS3900,CIMMYTMA-007138,-107.2166667,24.71666667,783,0.08,20.47,,,,,,,,,,,,,,,,,,,,,,
1149,SEEDGWAS3901,CIMMYTMA-007140,-107.45,25.1,797,0.08,10.97,,,,,,,,,,,,,,,,,,,,,,
1150,SEEDGWAS3902,CIMMYTMA-007143,-107.553917,25.34642,766,0.12,10.97,,,,,,,,,,,,,,,,,,,,,,
1151,SEEDGWAS3903,CIMMYTMA-007149,-107.559564,25.406933,754,0.12,10.97,,,,,,,,,,,,,,,,,,,,,,
1152,SEEDGWAS3904,CIMMYTMA-007154,-107.561724,25.411515,759,0.12,10.97,,,,,,,,,,,,,,,,,,,,,,
1153,SEEDGWAS3905,CIMMYTMA-007157,-107.2166667,24.71666667,783,0.08,20.47,,,,,,,,,,,,,,,,,,,,,,
1154,SEEDGWAS3906,CIMMYTMA-007160,-107.2166667,24.71666667,783,0.08,20.47,,,,,,,,,,,,,,,,,,,,,,
1155,SEEDGWAS3907,CIMMYTMA-007167,-107.562256,25.408895,759,0.12,10.97,,,,,,,,,,,,,,,,,,,,,,
1156,SEEDGWAS3908,CIMMYTMA-007168,-107.562256,25.408895,759,0.12,10.97,,,,,,,,,,,,,,,,,,,,,,
1157,SEEDGWAS3909,CIMMYTMA-007173,-107.562256,25.408895,759,0.12,10.97,,,,,,,,,,,,,,,,,,,,,,
1158,SEEDGWAS3910,CIMMYTMA-007177,-107.562256,25.408895,759,0.12,10.97,,,,,,,,,,,,,,,,,,,,,,
1159,SEEDGWAS3911,CIMMYTMA-007185,-108.591415,26.439466,600,0.12,22.51,,,,,,,,,,,,,,,,,,,,,,
1160,SEEDGWAS3912,CIMMYTMA-007187,-108.5666667,26.3,596,0.12,22.51,,,,,,,,,,,,,,,,,,,,,,
1161,SEEDGWAS3913,CIMMYTMA-007203,-108.3333333,26.71666667,635,0.23,22.43,,,,,,,,,,,,,,,,,,,,,,
1162,SEEDGWAS3914,CIMMYTMA-007204,-108.3333333,26.71666667,635,0.23,22.43,,,,,,,,,,,,,,,,,,,,,,
1163,SEEDGWAS3915,CIMMYTMA-007206,-108.3333333,26.71666667,635,0.23,22.43,,,,,,,,,,,,,,,,,,,,,,
1164,SEEDGWAS3916,CIMMYTMA-007211,-108.3333333,26.71666667,635,0.23,22.43,,,,,,,,,,,,,,,,,,,,,,
1165,SEEDGWAS3917,CIMMYTMA-007217,-108.276721,25.837113,699,0.12,22.51,,,,,,,,,,,,,,,,,,,,,,
1166,SEEDGWAS3918,CIMMYTMA-007223,-107.2166667,24.71666667,783,0.08,20.47,,,,,,,,,,,,,,,,,,,,,,
1167,SEEDGWAS3919,CIMMYTMA-007236,-106.394078,24.617159,910,0.16,1.82,,,,,,,,,,,,,,,,,,,,,,
1168,SEEDGWAS3922,CIMMYTMA-007247,-106.924634,24.981251,809,0.16,10.97,,,,,,,,,,,,,,,,,,,,,,
1169,SEEDGWAS3923,CIMMYTMA-007252,-108.975724,27.048661,571,0.23,22.51,,,,,,,,,,,,,,,,,,,,,,
1170,SEEDGWAS3924,CIMMYTMA-007254,-108.9333333,27.03333333,652,0.23,22.51,,,,,,,,,,,,,,,,,,,,,,
1171,SEEDGWAS3925,CIMMYTMA-007255,-111.1166667,30.55,358,0.38,22.51,,,,,,,,,,,,,,,,,,,,,,
1172,SEEDGWAS3926,CIMMYTMA-007256,-111.1166667,30.55,358,0.38,22.51,,,,,,,,,,,,,,,,,,,,,,
1173,SEEDGWAS3927,CIMMYTMA-007257,-109.3333333,27.83333333,630,0.1,19.09,,,,,,,,,,,,,,,,,,,,,,
1174,SEEDGWAS3928,CIMMYTMA-007259,-109.3333333,27.83333333,630,0.1,19.09,,,,,,,,,,,,,,,,,,,,,,
1175,SEEDGWAS3929,CIMMYTMA-007260,-109.432449,28.155757,500,0.1,19.09,,,,,,,,,,,,,,,,,,,,,,
1176,SEEDGWAS3930,CIMMYTMA-007261,-109.432449,28.155757,500,0.1,19.09,,,,,,,,,,,,,,,,,,,,,,
1177,SEEDGWAS3931,CIMMYTMA-007267,-109.432449,28.155757,500,0.1,19.09,,,,,,,,,,,,,,,,,,,,,,
1178,SEEDGWAS3932,CIMMYTMA-007274,-109.3,28.11666667,555,0.32,19.09,,,,,,,,,,,,,,,,,,,,,,
1179,SEEDGWAS3933,CIMMYTMA-007275,-109.3,28.26666667,662,0.32,19.09,,,,,,,,,,,,,,,,,,,,,,
1180,SEEDGWAS3934,CIMMYTMA-007280,-108.924906,28.382437,706,0.16,22.43,,,,,,,,,,,,,,,,,,,,,,
1181,SEEDGWAS3935,CIMMYTMA-007292,-109.395459,28.975149,460,0.16,22.43,,,,,,,,,,,,,,,,,,,,,,
1182,SEEDGWAS3936,CIMMYTMA-007299,-109.395459,28.975149,460,0.16,22.43,,,,,,,,,,,,,,,,,,,,,,
1183,SEEDGWAS3938,CIMMYTMA-007307,-109.206195,28.980828,478,0.16,22.43,,,,,,,,,,,,,,,,,,,,,,
1184,SEEDGWAS3939,CIMMYTMA-007309,-109.1833333,28.93333333,503,0.08,22.43,,,,,,,,,,,,,,,,,,,,,,
1185,SEEDGWAS3940,CIMMYTMA-007311,-109.1833333,28.93333333,503,0.08,22.43,,,,,,,,,,,,,,,,,,,,,,
1186,SEEDGWAS3942,CIMMYTMA-007318,-109.206195,28.980828,478,0.16,22.43,,,,,,,,,,,,,,,,,,,,,,
1187,SEEDGWAS3943,CIMMYTMA-007320,-109.233333,29.066667,497,0.16,19.09,,,,,,,,,,,,,,,,,,,,,,
1188,SEEDGWAS3944,CIMMYTMA-007329,-110.1333333,29.01666667,495,0.02,19.09,,,,,,,,,,,,,,,,,,,,,,
1189,SEEDGWAS3945,CIMMYTMA-007334,-110.05,29.06666667,518,0.02,19.09,,,,,,,,,,,,,,,,,,,,,,
1190,SEEDGWAS3946,CIMMYTMA-007335,-110.05,29.06666667,518,0.02,19.09,,,,,,,,,,,,,,,,,,,,,,
1191,SEEDGWAS3947,CIMMYTMA-007339,-110.1333333,29.21666667,659,0.02,18.17,,,,,,,,,,,,,,,,,,,,,,
1192,SEEDGWAS3948,CIMMYTMA-007343,-110.367266,29.43544,418,0.02,19.09,,,,,,,,,,,,,,,,,,,,,,
1193,SEEDGWAS3949,CIMMYTMA-007346,-109.432449,28.155757,500,0.1,19.09,,,,,,,,,,,,,,,,,,,,,,
1194,SEEDGWAS3960,CIMMYTMA-007964,-108.5333333,28.16666667,616,0.16,17.24,,,,,,,,,,,,,,,,,,,,,,
1195,SEEDGWAS3961,CIMMYTMA-007987,-105.3333333,20.31666667,1275,0.16,8.7,,,,,,,,,,,,,,,,,,,,,,
1196,SEEDGWAS3962,CIMMYTMA-009156,-105.01608,21.225329,1445,0.18,12.88,,,,,,,,,,,,,,,,,,,,,,
1197,SEEDGWAS3966,CIMMYTMA-010513,-97.998902,22.43833,942,0.15,7.49,,,,,,,,,,,,,,,,,,,,,,
1198,SEEDGWAS3969,CIMMYTMA-011021,-104.3,19.67,1173,0.16,12.24,,,,,,,,,,,,,,,,,,,,,,
1199,SEEDGWAS3970,CIMMYTMA-013366,-88.255293,14.87922,1350,0.17,6.52,,,,,,,,,,,,,,,,,,,,,,
1200,SEEDGWAS3971,CIMMYTMA-013410,-104.188019,19.788354,727,0.16,8.7,,,,,,,,,,,,,,,,,,,,,,
1201,SEEDGWAS3972,CIMMYTMA-013737,-104.499597,22.513281,555,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1202,SEEDGWAS3974,CIMMYTMA-013819,-88.252187,14.882562,1350,0.17,6.52,,,,,,,,,,,,,,,,,,,,,,
1203,SEEDGWAS3991,CIMMYTMA-016313,-99.184952,18.90038,1052,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
1204,SEEDGWAS3997,CIMMYTMA-017931,-99.1,24.08333333,703,0.14,10.31,,,,,,,,,,,,,,,,,,,,,,
1205,SEEDGWAS3998,CIMMYTMA-017936,-99.46666667,24.25,868,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1206,SEEDGWAS4,CIMMYTMA-000131,-98.03333333,16.33333333,1416,0.32,5.07,,,,,,,,,,,,,,,,,,,,,,
1207,SEEDGWAS4000,CIMMYTMA-018886,-104.8666667,21.25,1388,0.16,12.88,,,,,,,,,,,,,,,,,,,,,,
1208,SEEDGWAS4006,CIMMYTMA-020399,-110.367266,29.43544,418,0.02,19.09,,,,,,,,,,,,,,,,,,,,,,
1209,SEEDGWAS4007,CIMMYTMA-020409,-104.499597,22.513281,555,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1210,SEEDGWAS4008,CIMMYTMA-020438,-104.499597,22.513281,555,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1211,SEEDGWAS401,CIMMYTMA-010460,-92.659404,15.332888,2309,0.5,8.98,,,,,,,,,,,,,,,,,,,,,,
1212,SEEDGWAS4019,CIMMYTMA-023680,-99.13333333,24.08333333,703,0.14,10.31,,,,,,,,,,,,,,,,,,,,,,
